Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Précédent code ;Evolution 2021 vs. 2020;Nom du site de baignade;Date déclaration UE;Type d'eau;Longitude (ETRS 89);Latitude (ETRS 89);;;;;;;;;
2021;Normandie;50;FRD1250236M050287;;pas de changement;SAINT REMY DES LANDES La Valette;01/01/1991;eau côtière;-1.69139000000;49.29583000000;;;;;;;;;
2021;Normandie;50;FRD1250236M050290;;pas de changement;SURVILLE Face A la RD 526;01/01/1991;eau côtière;-1.67548000000;49.27684000000;;;;;;;;;
2021;Normandie;50;FRD1250236M050292;;pas de changement;GLATIGNY Face A la RD 337;01/01/1991;eau côtière;-1.66526000000;49.26585000000;;;;;;;;;
2021;Normandie;50;FRD1250268M050035;;pas de changement;HAMEAU SIMON;01/01/1991;eau côtière;-1.29013000000;49.52031000000;;;;;;;;;
2021;Normandie;50;FRD1250272M050370;;pas de changement;FACE AU CD 220;01/01/1991;eau côtière;-1.56159000000;48.94998000000;;;;;;;;;
2021;Normandie;50;FRD1250342M050090;;pas de changement;LANDEMER;01/01/1991;eau côtière;-1.24303000000;49.64848000000;;;;;;;;;
2021;Normandie;50;FRD1250342M050091;;pas de changement;Plage de la Mare;15/06/2015;eau côtière;-1.25217000000;49.66223000000;;;;;;;;;
2021;Normandie;50;FRD1250402M050220;;pas de changement;SCIOTOT;01/01/1991;eau côtière;-1.84955000000;49.50641000000;;;;;;;;;
2021;Normandie;50;FRD1250403M050310;;pas de changement;ARMANVILLE;01/01/1991;eau côtière;-1.60297000000;49.18488000000;;;;;;;;;
2021;Normandie;50;FRD1250403M050315;;pas de changement;FACE AU CD 94;01/01/1991;eau côtière;-1.59900000000;49.16693000000;;;;;;;;;
2021;Normandie;50;FRD1250412M050270;;pas de changement;FACE AU POSTE DE SECOURS;01/01/1991;eau côtière;-1.72441000000;49.32719000000;;;;;;;;;
2021;Normandie;50;FRD1250412M050280;;pas de changement;SAINT-LO D'OURVILLE Lindbergh-plage;01/01/1991;eau côtière;-1.70476000000;49.31526000000;;;;;;;;;
2021;Normandie;50;FRD1250417M050040;;pas de changement;MORSALINES La Redoute;01/01/1991;eau côtière;-1.30569000000;49.57000000000;;;;;;;;;
2021;Normandie;50;FRD1250417M050050;;pas de changement;LE RIVAGE DE QUETTEHOU;01/01/2001;eau côtière;-1.29945000000;49.57946000000;;;;;;;;;
2021;Normandie;50;FRD1250421M050028;;pas de changement;LE BOURG NEUF;01/01/2001;eau côtière;-1.27850000000;49.50815000000;;;;;;;;;
2021;Normandie;50;FRD1250421M050030;;pas de changement;FACE AU CD 42;01/01/1991;eau côtière;-1.28592000000;49.51540000000;;;;;;;;;
2021;Normandie;50;FRD1250433M050075;;pas de changement;JONVILLE;01/01/1991;eau côtière;-1.24271000000;49.61028000000;;;;;;;;;
2021;Normandie;50;FRD1250433M050077;;pas de changement;ANSE DE JONVILLE;01/01/1994;eau côtière;-1.23494000000;49.60817000000;;;;;;;;;
2021;Normandie;50;FRD1250433M050080;;pas de changement;LA POINTE DE SAIRE;01/01/1991;eau côtière;-1.22861000000;49.60656000000;;;;;;;;;
2021;Normandie;50;FRD1250442M050225;;pas de changement;FACE AU CAMPING DU ROZEL;01/01/1991;eau côtière;-1.84515000000;49.48129000000;;;;;;;;;
2021;Normandie;50;FRD1250471M050265;;pas de changement;FACE AU CD 132;01/01/1991;eau côtière;-1.75012000000;49.35097000000;;;;;;;;;
2021;Normandie;50;FRD1250479M050015;;pas de changement;FACE AU CD 129;01/01/1991;eau côtière;-1.22015000000;49.45342000000;;;;;;;;;
2021;Normandie;50;FRD1250481M050300;;pas de changement;FACE AU CD 306;01/01/1991;eau côtière;-1.64826000000;49.23097000000;;;;;;;;;
2021;Normandie;50;FRD1250490M050260;;pas de changement;FACE AU CD 166;01/01/1991;eau côtière;-1.75901000000;49.35886000000;;;;;;;;;
2021;Normandie;50;FRD1250496M050485;;pas de changement;FACE AU CD 483;01/01/1995;eau côtière;-1.52513000000;48.72341000000;;;;;;;;;
2021;Normandie;50;FRD1250507M050025;;pas de changement;LES GOUGINS;01/01/1991;eau côtière;-1.26526000000;49.49470000000;;;;;;;;;
2021;Normandie;50;FRD1250509M050005;;pas de changement;LA GRANDE DUNE;01/01/1991;eau côtière;-1.17901000000;49.42064000000;;;;;;;;;
2021;Normandie;50;FRD1250517M050010;;pas de changement;MONUMENT LECLERC;01/01/1991;eau côtière;-1.20835000000;49.44433000000;;;;;;;;;
2021;Normandie;50;FRD1250523M050020;;pas de changement;RAVENOVILLE Les dunes;01/01/1991;eau côtière;-1.24322000000;49.47360000000;;;;;;;;;
2021;Normandie;50;FRD1250532M050435;;pas de changement;FACE A LA PISCINE;01/01/1991;eau côtière;-1.57299000000;48.81526000000;;;;;;;;;
2021;Normandie;50;FRD1250532M050440;;pas de changement;FACE A LA FONTAINE SAINT GAUD;01/01/1991;eau côtière;-1.57214000000;48.80773000000;;;;;;;;;
2021;Normandie;50;FRD1250532M050450;;pas de changement;KAIRON FACE AU CD 373;01/01/1991;eau côtière;-1.56991000000;48.79430000000;;;;;;;;;
2021;Normandie;50;FRD1250562M050060;;pas de changement;LA HOUGUE;01/01/1991;eau côtière;-1.27188000000;49.57687000000;;;;;;;;;
2021;Normandie;50;FRD1250576M050210;;pas de changement;CLAIREFONTAINE;01/01/1991;eau côtière;-1.84351000000;49.56931000000;;;;;;;;;
2021;Normandie;50;FRD1250576M050212;;pas de changement;FACE AU POSTE SDIS;15/06/2010;eau côtière;-1.84437000000;49.56641000000;;;;;;;;;
2021;Normandie;50;FRD1250585M050235;;pas de changement;FACE AU CD 66;01/01/1991;eau côtière;-1.83170000000;49.46187000000;;;;;;;;;
2021;Normandie;61;FRD1361168D061004;;pas de changement;GRANDE PLAGE;01/01/1991;lac;-0.36905000000;48.58998000000;;;;;;;;;
2021;Normandie;61;FRD1361491D061002;;pas de changement;BAIGNADE  DE L'ETANG NEUF;01/01/2005;lac;0.59277000000;48.62772000000;;;;;;;;;
2021;Normandie;76;FRD2276192M076033;;pas de changement;MESNIL-VAL;01/01/1991;eau côtière;1.32871000000;50.04463000000;;;;;;;;;
2021;Normandie;76;FRD2276192M076036;;pas de changement;CRIEL-PLAGE;01/01/1991;eau côtière;1.31381000000;50.03495000000;;;;;;;;;
2021;Normandie;76;FRD2276217M076123;;pas de changement;PUYS;01/01/1991;eau côtière;1.10869000000;49.93779000000;;;;;;;;;
2021;Normandie;76;FRD2276217M076126;;pas de changement;DIEPPE-PLAGE;01/01/1991;eau côtière;1.07425000000;49.92866000000;;;;;;;;;
2021;Normandie;76;FRD2276254M076383;;pas de changement;ETRETAT-PLAGE;01/01/1991;eau côtière;0.20076000000;49.70853000000;;;;;;;;;
2021;Normandie;76;FRD2276259M076313;;pas de changement;FECAMP-PLAGE;01/01/1991;eau côtière;0.36044000000;49.76061000000;;;;;;;;;
2021;Normandie;76;FRD2276349M076133;;pas de changement;POURVILLE;01/01/1991;eau côtière;1.02865000000;49.91754000000;;;;;;;;;
2021;Normandie;76;FRD2276351M076463;;pas de changement;LE HAVRE-PLAGE;01/01/1991;eau côtière;0.09120000000;49.49754000000;;;;;;;;;
2021;Normandie;76;FRD2276436D076001;;pas de changement;BASE DE LOISIRS MESNIL SS JUMIEGES;01/01/1992;lac;0.84700000000;49.40896000000;;;;;;;;;
2021;Normandie;76;FRD2276515M076163;;pas de changement;QUIBERVILLE-PLAGE;01/01/1991;eau côtière;0.92265000000;49.90531000000;;;;;;;;;
2021;Normandie;76;FRD2276552M076453;;pas de changement;STE-ADRESSE-PLAGE;01/01/1991;eau côtière;0.07077000000;49.50541000000;;;;;;;;;
2021;Normandie;76;FRD2276564M076173;;pas de changement;ST-AUBIN-PLAGE;01/01/1991;eau côtière;0.86976000000;49.89424000000;;;;;;;;;
2021;Normandie;76;FRD2276595M076413;;pas de changement;ST-JOUIN-PLAGE;01/01/1991;eau côtière;0.15300000000;49.64739000000;;;;;;;;;
2021;Normandie;76;FRD2276605M076153;;pas de changement;STE-MARGUERITE-PLAGE;01/01/1991;eau côtière;0.93377000000;49.90839000000;;;;;;;;;
2021;Normandie;76;FRD2276613M076263;;pas de changement;LES PETITES-DALLES;01/01/1991;eau côtière;0.52397000000;49.82626000000;;;;;;;;;
2021;Normandie;76;FRD2276618M076083;;pas de changement;ST-MARTIN-PLAGE;01/01/1991;eau côtière;1.19731000000;49.96964000000;;;;;;;;;
2021;Normandie;76;FRD2276637M076283;;pas de changement;ST-PIERRE-EN-PORT;01/01/1991;eau côtière;0.48637000000;49.80993000000;;;;;;;;;
2021;Normandie;76;FRD2276655M076213;;pas de changement;ST-VALERY-PLAGE;01/01/1991;eau côtière;0.71595000000;49.87042000000;;;;;;;;;
2021;Normandie;76;FRD2276663M076273;;pas de changement;LES GRANDES-DALLES;01/01/1991;eau côtière;0.51194000000;49.82044000000;;;;;;;;;
2021;Normandie;76;FRD2276693M076393;;pas de changement;LE TILLEUL/LA POTERIE-CAP D'ANTIFER;01/01/1991;eau côtière;0.17984000000;49.69636000000;;;;;;;;;
2021;Normandie;76;FRD2276705D076003;;pas de changement;BASE DE LOISIRS TOURVILLE LA RIVIERE BEDANNE;01/01/1999;lac;1.07329000000;49.32352000000;;;;;;;;;
2021;Normandie;76;FRD2276711M076013;;pas de changement;LE TREPORT-PLAGE;01/01/1991;eau côtière;1.36744000000;50.06237000000;;;;;;;;;
2021;Normandie;76;FRD2276735M076193;;pas de changement;VEULES-PLAGE;01/01/1991;eau côtière;0.80035000000;49.87845000000;;;;;;;;;
2021;Normandie;76;FRD2276736M076253;;pas de changement;VEULETTES-PLAGE;01/01/1991;eau côtière;0.59707000000;49.85323000000;;;;;;;;;
2021;Normandie;76;FRD2276748D076002;;pas de changement;BASE DE LOISIRS VITTEFLEUR LAC DE CANIEL;01/01/1996;lac;0.63367000000;49.80296000000;;;;;;;;;
2021;Normandie;76;FRD2276754M076343;;pas de changement;YPORT-PLAGE;01/01/1991;eau côtière;0.30857000000;49.74008000000;;;;;;;;;
2021;Nouvelle-Aquitaine;16;FRI3116020D016005;;pas de changement;BAIGNADE MUNICIPALE;01/01/1991;rivière;0.17376000000;45.26791000000;;;;;;;;;
2021;Nouvelle-Aquitaine;16;FRI3116066D016020;;pas de changement;ETANG VALLIER;01/01/1991;lac;-0.05953000000;45.32861000000;;;;;;;;;
2021;Nouvelle-Aquitaine;16;FRI3116090D016025;;pas de changement;BAIN DES DAMES;01/01/1991;rivière;-0.04454000000;45.59918000000;;;;;;;;;
2021;Nouvelle-Aquitaine;16;FRI3116104D016001;;baignade nouvellement identifiée;SPORT NATURE;01/07/2021;rivière;0.21600000000;46.01600000000;;;;;;;;;
2021;Nouvelle-Aquitaine;16;FRI3116104D016090;;pas de changement;REJALLANT;01/01/1991;rivière;0.21711000000;46.01513000000;;;;;;;;;
2021;Nouvelle-Aquitaine;16;FRI3116124D016030;;pas de changement;VILLAGE LE CHAT;01/01/1991;lac;0.58190000000;45.70382000000;;;;;;;;;
2021;Nouvelle-Aquitaine;16;FRI3116155D016001;;pas de changement;BAIGNADE DE POINT FOLLE;01/01/1994;lac;-0.07378000000;45.95432000000;;;;;;;;;
2021;Nouvelle-Aquitaine;16;FRI3116210D016040;;pas de changement;LA GRANDE ILE;01/07/2010;rivière;0.08613000000;45.74120000000;;;;;;;;;
2021;Nouvelle-Aquitaine;16;FRI3116224D016179;;pas de changement;LA VERGNE;01/07/2010;lac;-0.23024000000;45.44275000000;;;;;;;;;
2021;Nouvelle-Aquitaine;16;FRI3116270D016095;;pas de changement;LA GUERLIE;01/07/2010;lac;0.70888000000;45.80336000000;;;;;;;;;
2021;Nouvelle-Aquitaine;16;FRI3116357D016001;;pas de changement;LAC SENSATION FRISSON;01/07/2010;lac;-0.09889000000;45.30559000000;;;;;;;;;
2021;Nouvelle-Aquitaine;16;FRI3116358D016070;;pas de changement;LA GRANDE PRAIRIE;01/01/1991;lac;0.14955000000;45.68329000000;;;;;;;;;
2021;Nouvelle-Aquitaine;16;FRI3116393D016075;;pas de changement;LE PORTAL;01/01/1991;rivière;0.10838000000;45.75997000000;;;;;;;;;
2021;Nouvelle-Aquitaine;16;FRI3116409D016110;;pas de changement;LES TROIS FONTAINES;01/01/1993;lac;0.07106000000;45.99940000000;;;;;;;;;
2021;Nouvelle-Aquitaine;16;FRI3116415D016415;;pas de changement;LES PETITS ESSARDS;01/01/2004;rivière;0.12264000000;45.71843000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217004M017400;;pas de changement;PLAGE OUEST;01/01/1991;eau côtière;-1.17799000000;46.01617000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217004M017410;;pas de changement;PLAGE DE L'ANSE DE LA CROIX;01/01/1991;eau côtière;-1.17813000000;46.01100000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217004M017412;;pas de changement;PLAGE DE L'ANSE DU SAILLANT;01/01/2001;eau côtière;-1.16987000000;46.01909000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217010M017045;;pas de changement;PLAGE DE LA PLATERRE;01/01/1991;eau côtière;-1.13501000000;46.10537000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217015D017030;;pas de changement;FLEURS DES CHAMPS;01/01/1994;lac;-0.88701000000;45.54698000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217019M017355;;pas de changement;PLAGE DE LA GRANGE;01/01/1991;eau côtière;-1.52671000000;46.20068000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217051M017338;;pas de changement;PLAGE DES GROS JONCS;01/01/1998;eau côtière;-1.38202000000;46.17183000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217051M017340;;pas de changement;PLAGE DES GOLLANDIERES;01/01/1991;eau côtière;-1.39495000000;46.17748000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217051M017341;;pas de changement;PLAGE DU PETIT SERGENT;01/01/2004;eau côtière;-1.40737000000;46.18160000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217058M017110;;pas de changement;LA PLAGE;01/01/2005;eau côtière;-1.15190000000;45.83048000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217086D017910;;pas de changement;BAIGNADE RIVE DROITE CHARENTE NIVEAU BOURG;01/07/2010;rivière;-0.55969000000;45.71444000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217093M017570;;pas de changement;LA PLAGE;01/01/1991;eau côtière;-1.19668000000;45.89241000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217093M017572;;pas de changement;PLAN D'EAU AMENAGE;01/01/2001;eau côtière;-1.19721000000;45.89071000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217094M017047;;pas de changement;PLAGE NORD;01/01/2004;eau côtière;-1.09661000000;46.08189000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217094M017048;;pas de changement;PLAGE CASINO;01/01/1991;eau côtière;-1.09411000000;46.07644000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217094M017055;;pas de changement;PLAGE SUD;01/01/1991;eau côtière;-1.09363000000;46.06397000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217094M017060;;pas de changement;PLAGE DES BOUCHOLEURS;01/01/1991;eau côtière;-1.08908000000;46.05419000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217121M017328;;pas de changement;PLAGE DE PEU-BERNARD;01/01/1998;eau côtière;-1.41717000000;46.18597000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217121M017330;;pas de changement;PLAGE DU PEU RAGOT;01/01/1991;eau côtière;-1.43470000000;46.19162000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217121M017332;;pas de changement;PLAGE DES PRISES;15/06/2014;eau côtière;-1.45198000000;46.19998000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217140M017515;;pas de changement;PLAGE DE VERT-BOIS;01/01/1991;eau côtière;-1.26606000000;45.87522000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217140M017520;;pas de changement;PLAGE LA REMIGEASSE- LA PERROCHE;01/01/1991;eau côtière;-1.29157000000;45.89749000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217161M017375;;pas de changement;PLAGE DE L'ARNERAULT;01/01/1991;eau côtière;-1.31610000000;46.18744000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217168M017070;;pas de changement;PLAGE NORD;01/01/1991;eau côtière;-1.09231000000;45.99216000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217168M017072;;pas de changement;PLAGE DE LA VIERGE;01/01/1991;eau côtière;-1.10842000000;45.99796000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217168M017085;;pas de changement;PLAGE OUEST;01/01/1991;eau côtière;-1.09842000000;45.98863000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217168M017086;;pas de changement;GRANDE RETENUE - PLAGE OUEST;01/01/2002;eau côtière;-1.09968000000;45.99040000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217168M017090;;pas de changement;PLAGE DE LA COUE;01/01/1991;eau côtière;-1.09211000000;45.98380000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217168M017095;;pas de changement;PLAGE DE L'ESPERANCE;01/01/1991;eau côtière;-1.08313000000;45.97746000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217190M017009;;pas de changement;LA PLAGE;01/01/1991;eau côtière;-1.20164000000;46.19143000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217197D017100;;changement de nom;BAIGNADE PRES DES ROCHES;01/01/1994;lac;-0.42822000000;45.43500000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217207M017343;;pas de changement;PLAGE DES PAS DES GAUDINS;01/01/1998;eau côtière;-1.44774000000;46.22930000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217207M017345;;pas de changement;PLAGE DU GROUIN;01/01/1991;eau côtière;-1.41358000000;46.22703000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217219M017115;;pas de changement;LA PLAGE;01/01/1991;eau côtière;-1.13706000000;45.81668000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217225M017135;;pas de changement;PLAGE DE LA PALMYRE;01/01/1991;eau côtière;-1.17851000000;45.68079000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217225M017136;;pas de changement;PLAGE DES PINS DU CORDOUAN;01/01/2003;eau côtière;-1.16237000000;45.67378000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217230M017205;;pas de changement;PLAGE DE SUZAC;01/01/1991;eau côtière;-0.98543000000;45.57471000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217230M017206;;pas de changement;PLAGE DE L'ARNECHE;01/01/2004;eau côtière;-0.97557000000;45.56982000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217230M017210;;pas de changement;PLAGE DES VERGNES;01/01/1991;eau côtière;-0.97371000000;45.56601000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217230M017215;;pas de changement;PLAGE DES NONNES;01/01/1991;eau côtière;-0.96681000000;45.56063000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217240D017300;;pas de changement;BAIGNADE LAC BARON DESQUEYROUX;01/01/1994;lac;-0.39474000000;45.27033000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217241D017400;;pas de changement;BEAU VALLON;01/01/1994;lac;-0.15962000000;45.23349000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217285D017873;;pas de changement;BAIGNADE AMENAGEE RIVE GAUCHE CHARENTE;20/06/2012;rivière;-0.68101000000;45.83889000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217286M017358;;pas de changement;PLAGE DU GROS JONC;01/01/2005;eau côtière;-1.48818000000;46.25199000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217286M017360;;pas de changement;PLAGE DE LA LOGE;01/01/1991;eau côtière;-1.48116000000;46.24435000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217286M017362;;pas de changement;PLAGE DE TROUSSE CHEMISE;21/06/2010;eau côtière;-1.47423000000;46.23467000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217297M017300;;pas de changement;PLAGE NORD;01/01/1991;eau côtière;-1.26224000000;46.16261000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217297M017305;;pas de changement;PLAGE SUD;01/01/1991;eau côtière;-1.26657000000;46.15603000000;;;;;;;;;
2021;Nouvelle-Aquitaine;17;FRI3217297M017307;;pas de changement;PLAGE SUD - LA CHAUSSEE;01/01/2004;eau côtière;-1.27301000000;46.15152000000;;;;;;;;;
