Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Précédent code unique d'identification du site de baignade;Evolution 2022 vs. 2021;Nom du site de baignade;Code INSEE de la commune;Nom de la commune;Date déclaration UE;Type d'eau;Longitude (ETRS 89);Latitude (ETRS 89)
2022;Auvergne-Rhône-Alpes;38;FRK2438503D038060;;Pas de changement notable;LA TERRASSE - LAC DE LA TERRASSE - PLAGE;38503;TERRASSE;01/01/1992;Lac;5,94450123051;45,31737589415
2022;Auvergne-Rhône-Alpes;38;FRK2438518D038160;;Pas de changement notable;VALBONNAIS - LAC DE VALBONNAIS;38518;VALBONNAIS;01/01/1992;Lac;5,90064404995;44,89250823328
2022;Auvergne-Rhône-Alpes;38;FRK2438532D038170;;Pas de changement notable;VENERIEU - LAC DE VENERIEU;38532;VENERIEU;01/01/1992;Lac;5,28300226864;45,64914931413
2022;Auvergne-Rhône-Alpes;38;FRK2438538D038180;;Pas de changement notable;LE VERSOUD SAINT ISMIER - LE BOIS FRANCAIS;38538;VERSOUD;01/01/1992;Lac;5,84273077644;45,22714937690
2022;Auvergne-Rhône-Alpes;42;FRK2542159D042020;;Pas de changement notable;PLAN DEAU DE NOIRETABLE;42159;NOIRETABLE;01/01/1991;Lac;3,76772309715;45,80773857392
2022;Auvergne-Rhône-Alpes;42;FRK2542204D042030;;Pas de changement notable;PLAN DEAU VILLENEUVE;42204;SAINT BONNET LE CHATEAU;01/01/1991;Lac;4,07503382938;45,41890826950
2022;Auvergne-Rhône-Alpes;42;FRK2542218D042061;FRK2542218D042060;Modification du code unique d'identification;RET GRANGENT - BASE NAUTIQUE  ;42218;SAINT ETIENNE;26/05/2022;Lac;4,25463609389;45,44792284773
2022;Auvergne-Rhône-Alpes;42;FRK2542268D042045;;Pas de changement notable;RET VILLEREST - ARPHEUILLES;42268;VEZELIN SUR LOIRE;01/01/1991;Lac;4,06214144281;45,91215163004
2022;Auvergne-Rhône-Alpes;42;FRK2542270D042050;;Pas de changement notable;RET GRANGENT - VIGIE MOUETTE;42270;SAINT PAUL EN CORNILLON;01/01/1991;Lac;4,24274658167;45,40427853941
2022;Auvergne-Rhône-Alpes;42;FRK2542287D042065;;Pas de changement notable;PLAN DEAU - LA DEOME;42287;SAINT SAUVEUR EN RUE;10/07/2021;Lac;4,48753289411;45,26419820780
2022;Auvergne-Rhône-Alpes;42;FRK2542318D042075;;Pas de changement notable;PLAN DEAU - LE CHANDIEU;42318;USSON EN FOREZ;01/01/1991;Lac;3,95412577401;45,39248248777
2022;Auvergne-Rhône-Alpes;42;FRK2542332D042081;FRK2542332D042080;Modification du code unique d'identification;RET VILLEREST - BASE NAUTIQUE  ;42332;VILLEREST;01/07/2022;Lac;4,03697512050;45,98440375033
2022;Auvergne-Rhône-Alpes;43;FRK1343012D043133;;Pas de changement notable;BASE MULTISPORTS;43012;AUREC SUR LOIRE;18/06/2011;Rivière;4,19671607846;45,36828895149
2022;Auvergne-Rhône-Alpes;43;FRK1343037D043100;;Pas de changement notable;LAC DU BOUCHET;43037;BOUCHET SAINT NICOLAS;01/01/1991;Lac;3,79187501328;44,90591759109
2022;Auvergne-Rhône-Alpes;43;FRK1343048D043055;;Pas de changement notable;PLAN DEAU DE LA TOUR;43048;CHAISE DIEU;01/01/1991;Lac;3,70658233720;45,33558702635
2022;Auvergne-Rhône-Alpes;43;FRK1343051D043140;;Pas de changement notable;PLAN DEAU;43051;CHAMBON SUR LIGNON;01/01/1991;Lac;4,31730746581;45,05299640039
2022;Auvergne-Rhône-Alpes;43;FRK1343052D043060;;Pas de changement notable;PLAN DEAU;43052;CHAMPAGNAC LE VIEUX;01/01/1991;Lac;3,50280419329;45,36679020874
2022;Auvergne-Rhône-Alpes;43;FRK1343070D043080;;Pas de changement notable;ALLIER RIVE GAUCHE;43070;CHILHAC;01/01/1991;Rivière;3,44397672898;45,15357938317
2022;Auvergne-Rhône-Alpes;43;FRK1343101D043026;;Pas de changement notable;PONT DE GOUDET;43101;GOUDET;01/07/2011;Rivière;3,92028829481;44,89145803858
2022;Auvergne-Rhône-Alpes;43;FRK1343112D043510;;Pas de changement notable;ALLIER - ILE DAMOUR;43112;LANGEAC;01/01/2000;Rivière;3,50284921729;45,09464012799
2022;Auvergne-Rhône-Alpes;43;FRK1343114D043600;;Pas de changement notable;BARRAGE LAVALETTE;43114;LAPTE;01/07/2012;Lac;4,21851814293;45,15092528835
2022;Auvergne-Rhône-Alpes;43;FRK1343118D043076;;Pas de changement notable;ALLIER PONT DE LAVOUTE CHILHAC;43118;LAVOUTE CHILHAC;04/07/2010;Rivière;3,40189563580;45,14857945304
2022;Auvergne-Rhône-Alpes;43;FRK1343135D043125;;Pas de changement notable;PLAN DEAU DU MOULIN DE SAVIN;43135;MONASTIER SUR GAZEILLE;01/01/1991;Lac;3,98404597310;44,93584254367
2022;Auvergne-Rhône-Alpes;43;FRK1343136D043110;;Pas de changement notable;ALLIER RIVE GAUCHE BASE CANOE;43136;MONISTROL D ALLIER;01/01/1991;Rivière;3,64942376638;44,96782485297
2022;Auvergne-Rhône-Alpes;43;FRK1343155D043105;;Pas de changement notable;ALLIER RIVE GAUCHE;43155;PRADES;01/01/1991;Rivière;3,59526911177;45,02912994202
2022;Auvergne-Rhône-Alpes;43;FRK1343262D043065;;Pas de changement notable;ALLIER-LA BAGEASSE;43262;VIEILLE BRIOUDE;01/01/1991;Rivière;3,40665198954;45,27935927043
2022;Auvergne-Rhône-Alpes;43;FRK1343264D043070;;Pas de changement notable;ALLIER RIVE GAUCHE  CAMPING;43264;VILLENEUVE D ALLIER;01/01/1991;Rivière;3,39889183745;45,20906289182
2022;Auvergne-Rhône-Alpes;63;FRK1463003D063005;;Pas de changement notable;PLAN DEAU DAMBERT;63003;AMBERT;01/01/1995;Lac;3,73299377312;45,54671904035
2022;Auvergne-Rhône-Alpes;63;FRK1463015D063020;;Pas de changement notable;PLAN DEAU DAUBUSSON DAUVERGNE;63015;AUBUSSON D AUVERGNE;01/01/1991;Lac;3,61359413445;45,75129147477
2022;Auvergne-Rhône-Alpes;63;FRK1463026D063030;;Pas de changement notable;LAC DAYDAT;63026;AYDAT;01/01/1991;Lac;2,98395867982;45,66689087422
2022;Auvergne-Rhône-Alpes;63;FRK1463038D063040;;Pas de changement notable;PLAN DEAU DE SUPER BESSE;63038;BESSE ET SAINT ANASTAISE;01/01/1992;Lac;2,85517964218;45,50935040628
2022;Auvergne-Rhône-Alpes;63;FRK1463055D063045;;Pas de changement notable;PLAN DEAU DANSCHALD;63055;BROMONT LAMOTHE;01/01/1993;Lac;2,83909409321;45,84521813800
2022;Auvergne-Rhône-Alpes;63;FRK1463072D063065;;Pas de changement notable;PLAN DEAU DE CHABRELOCHE;63072;CHABRELOCHE;01/01/1992;Lac;3,69667433827;45,88362744042
2022;Auvergne-Rhône-Alpes;63;FRK1463077D063050;;Pas de changement notable;LAC CHAMBON - PLAGE OUEST;63077;CHAMBON SUR LAC;01/01/1991;Lac;2,91591529473;45,57348089271
2022;Auvergne-Rhône-Alpes;63;FRK1463093D063070;;Pas de changement notable;GOUR DE TAZENAT;63093;CHARBONNIERES LES VIEILLES;01/01/1991;Lac;2,98688959120;45,98118925664
2022;Auvergne-Rhône-Alpes;63;FRK1463124D063100;;Pas de changement notable;BOIRE DE COURNON;63124;COURNON D AUVERGNE;01/01/1991;Lac;3,21700781789;45,74394488529
2022;Auvergne-Rhône-Alpes;63;FRK1463132D063110;;Pas de changement notable;PLAN DEAU DE CUNLHAT;63132;CUNLHAT;01/01/1992;Lac;3,55910587401;45,62418004290
2022;Auvergne-Rhône-Alpes;63;FRK1463187D063115;;Pas de changement notable;PLAN DEAU DE LAPEYROUSE;63187;LAPEYROUSE;01/01/1991;Lac;2,88396574940;46,22201150543
2022;Auvergne-Rhône-Alpes;63;FRK1463189D063117;;Pas de changement notable;PLAN DEAU DE LAQUEUILLE;63189;LAQUEUILLE;01/01/1993;Lac;2,72537422224;45,66614295648
2022;Auvergne-Rhône-Alpes;63;FRK1463192D063120;;Pas de changement notable;PLAN DEAU DE LA TOUR DAUVERGNE;63192;TOUR D AUVERGNE;01/01/1992;Lac;2,68571822578;45,53422637242
2022;Auvergne-Rhône-Alpes;63;FRK1463228D063130;;Pas de changement notable;FADES BESSERVES - CONFOLANT;63228;MIREMONT;01/01/1991;Lac;2,75667592464;45,91390465753
2022;Auvergne-Rhône-Alpes;63;FRK1463228D063135;;Pas de changement notable;FADES BESSERVES-PONT DU BOUCHET;63228;MIREMONT;01/01/1992;Lac;2,76872501189;45,92322305673
2022;Auvergne-Rhône-Alpes;63;FRK1463246D063138;;Pas de changement notable;ETANG DE LA BANNE DORDANCHE;63246;MURAT LE QUAIRE;01/01/1992;Lac;2,74187641916;45,60307598842
2022;Auvergne-Rhône-Alpes;63;FRK1463247D063060;;Pas de changement notable;LAC CHAMBON - PLAGE EST;63247;MUROL;01/01/1991;Lac;2,92882052748;45,56833908621
2022;Auvergne-Rhône-Alpes;63;FRK1463319D063160;;Pas de changement notable;PLAN DEAU DE ST ANTHEME;63319;SAINT ANTHEME;01/01/1992;Lac;3,91608032017;45,52385294998
2022;Auvergne-Rhône-Alpes;63;FRK1463338D063170;;Pas de changement notable;PLAN DEAU DE ST ELOY LES MINES;63338;SAINT ELOY LES MINES;01/01/1991;Lac;2,83375051588;46,15623172532
2022;Auvergne-Rhône-Alpes;63;FRK1463354D063180;;Pas de changement notable;ETANG PHILIPPE - COTE CAMPING;63354;SAINT GERVAIS D AUVERGNE;01/01/1991;Lac;2,81569891176;46,03700580197
2022;Auvergne-Rhône-Alpes;63;FRK1463363D063140;;Pas de changement notable;FADES BESSERVES - LA CHAZOTTE;63363;SAINT JACQUES D AMBUR;01/01/1991;Lac;2,75518306546;45,90727377853
2022;Auvergne-Rhône-Alpes;63;FRK1463393D063190;;Pas de changement notable;PLAN DEAU DE ST REMY - COTE BAR;63393;SAINT REMY SUR DUROLLE;01/01/1991;Lac;3,59883474107;45,89448991534
2022;Auvergne-Rhône-Alpes;63;FRK1463393D063195;;Pas de changement notable;PLAN DEAU DE ST REMY - COTE TENNIS;63393;SAINT REMY SUR DUROLLE;01/01/1991;Lac;3,60213421407;45,89666065557
2022;Auvergne-Rhône-Alpes;63;FRK1463401D063240;;Pas de changement notable;PLAN DEAU DU CAMPING LA RIBEYRE;63401;SAINT VICTOR LA RIVIERE;01/01/1998;Lac;2,93866044699;45,56238374573
2022;Auvergne-Rhône-Alpes;63;FRK1463416D063250;;Pas de changement notable;PLAN DEAU DES ROZIERS;63416;SAVENNES;01/01/1998;Lac;2,51181413091;45,58912058769
2022;Auvergne-Rhône-Alpes;63;FRK1463419D063200;;Pas de changement notable;PLAN DEAU DE SERVANT;63419;SERVANT;01/01/1991;Lac;2,93666775158;46,13999185803
2022;Auvergne-Rhône-Alpes;63;FRK1463430D063001;;Pas de changement notable;PLAN DEAU DILOA;63430;THIERS;01/07/2013;Lac;3,48219360982;45,86750986115
2022;Auvergne-Rhône-Alpes;63;FRK1463448D063220;;Pas de changement notable;PLAN DEAU DU VERNET LA VARENNE;63448;LE VERNET CHAMEANE;01/01/1991;Lac;3,44556185323;45,47363027064
2022;Auvergne-Rhône-Alpes;69;FRK2669009D069070;;Pas de changement notable;PLAN DEAU DU COLOMBIER;69009;ANSE;01/01/2006;Lac;4,72639636495;45,95315059530
2022;Auvergne-Rhône-Alpes;69;FRK2669064D069044;;Pas de changement notable;PLAN DEAU DE CONDRIEU-LES ROCHES;69064;CONDRIEU;01/01/1991;Lac;4,78110647432;45,45877582436
2022;Auvergne-Rhône-Alpes;69;FRK2669070D069006;;Pas de changement notable;LAC DES SAPINS-BAIGNADE POINT SUD;69070;CUBLIZE;01/01/1991;Lac;4,37477904920;46,00922192305
2022;Auvergne-Rhône-Alpes;69;FRK2669256D069020;;Pas de changement notable;MIRIBEL-PLAGE DU MORLET;69256;VAULX EN VELIN;01/01/1991;Lac;4,93639112260;45,80242391098
2022;Auvergne-Rhône-Alpes;69;FRK2669256D069022;;Pas de changement notable;MIRIBEL-PLAGE DE LA BARAKA;69256;VAULX EN VELIN;01/01/1991;Lac;4,93756919466;45,80773620286
2022;Auvergne-Rhône-Alpes;69;FRK2669256D069023;;Pas de changement notable;MIRIBEL-PLAGE DE LATOL;69256;VAULX EN VELIN;01/01/1995;Lac;4,94063960351;45,80164835224
2022;Auvergne-Rhône-Alpes;69;FRK2669256D069026;;Pas de changement notable;MIRIBEL-PLAGE DU FONTANIL;69256;VAULX EN VELIN;01/01/1994;Lac;4,95014594983;45,79842190749
2022;Auvergne-Rhône-Alpes;69;FRK2669264D069010;;Pas de changement notable;PLAN DEAU DU BORDELAN;69264;VILLEFRANCHE SUR SAONE;01/01/1991;Lac;4,75029576454;45,97052761071
2022;Auvergne-Rhône-Alpes;73;FRK2773001D073095;;Pas de changement notable;PLAGE CAMPING CCAS;73001;AIGUEBELETTE LE LAC;01/01/1991;Lac;5,80980004638;45,56029762551
2022;Auvergne-Rhône-Alpes;73;FRK2773001D073100;;Pas de changement notable;PLAGE MUNICIPALE DU PORT DAIGUEBELETTE;73001;AIGUEBELETTE LE LAC;01/01/1991;Lac;5,81231054149;45,54404305346
2022;Auvergne-Rhône-Alpes;73;FRK2773001D073105;;Pas de changement notable;PLAGE CAMPING GCU;73001;AIGUEBELETTE LE LAC;01/01/1991;Lac;5,81246528137;45,54279573912
2022;Auvergne-Rhône-Alpes;73;FRK2773008D073025;;Pas de changement notable;PLAGE MUNICIPALE DAIX LES BAINS AQUALAC;73008;AIX LES BAINS;01/01/1991;Lac;5,89158375000;45,69136670398
2022;Auvergne-Rhône-Alpes;73;FRK2773008D073026;;Pas de changement notable;PLAGE MEMARD;73008;AIX LES BAINS;01/01/1991;Lac;5,88916284584;45,70729699953
2022;Auvergne-Rhône-Alpes;73;FRK2773008D073035;;Pas de changement notable;PLAGE DU ROWING;73008;AIX LES BAINS;01/01/1991;Lac;5,89472028381;45,68914153485
2022;Auvergne-Rhône-Alpes;73;FRK2773040D073235;;Pas de changement notable;PLAN DEAU DE BESSANS;73040;BESSANS;01/01/2001;Lac;6,97823051701;45,31118800516
2022;Auvergne-Rhône-Alpes;73;FRK2773051D073050;;Pas de changement notable;PLAGE CAMPING LILE AUX CYGNES;73051;BOURGET DU LAC;01/01/1991;Lac;5,86540073906;45,65577658896
2022;Auvergne-Rhône-Alpes;73;FRK2773051D073055;;Pas de changement notable;PLAGE MUNICIPALE DU BOURGET DU LAC;73051;BOURGET DU LAC;01/01/1991;Lac;5,86114858850;45,65579465577
2022;Auvergne-Rhône-Alpes;73;FRK2773055D073245;;Pas de changement notable;PLAN DEAU DE BOZEL;73055;BOZEL;01/01/1991;Lac;6,65200351289;45,44112362511
2022;Auvergne-Rhône-Alpes;73;FRK2773059D073020;;Pas de changement notable;PLAGE MUNICIPALE DE LA BASE DE LOISIRS DE BRISON;73059;BRISON SAINT INNOCENT;01/01/1991;Lac;5,88093395458;45,72067260224
2022;Auvergne-Rhône-Alpes;73;FRK2773064D073205;;Pas de changement notable;PLAN DEAU CHALLES LES EAUX;73064;CHALLES LES EAUX;01/01/1991;Lac;5,98029244566;45,55490419393
2022;Auvergne-Rhône-Alpes;73;FRK2773085D073010;;Pas de changement notable;PLAGE DE CHATILLON;73085;CHINDRIEUX;01/01/1991;Lac;5,84489698641;45,80008969161
2022;Auvergne-Rhône-Alpes;73;FRK2773091D073005;;Pas de changement notable;PLAGE MUNICIPALE DE CONJUX;73091;CONJUX;01/01/1991;Lac;5,82099426280;45,79317488246
2022;Auvergne-Rhône-Alpes;73;FRK2773114D073290;;Pas de changement notable;PLAN DEAU DE FLUMET;73114;FLUMET;01/01/1996;Lac;6,51206992695;45,82052917376
2022;Auvergne-Rhône-Alpes;73;FRK2773129D073179;;Pas de changement notable;PLAN DEAU DU LAC DE GRESY;73129;GRESY SUR ISERE;01/01/2001;Lac;6,24818091040;45,58623943782
2022;Auvergne-Rhône-Alpes;73;FRK2773130D073275;;Pas de changement notable;PLAN DEAU DE GRIGNON;73130;GRIGNON;01/06/2012;Lac;6,37106420990;45,65299430957
2022;Auvergne-Rhône-Alpes;73;FRK2773131D073261;;Pas de changement notable;PLAN DEAU DE LA TRAPPE;73131;HAUTECOUR;01/01/1993;Lac;6,54482212571;45,50701142105
2022;Auvergne-Rhône-Alpes;73;FRK2773145D073110;;Pas de changement notable;PLAGE HOTEL LES SIRENES;73145;LEPIN LE LAC;01/01/1991;Lac;5,80551267784;45,54122159094
2022;Auvergne-Rhône-Alpes;73;FRK2773145D073116;;Pas de changement notable;PLAGE CAMPING LES PEUPLIERS;73145;LEPIN LE LAC;01/01/1996;Lac;5,80007541474;45,54171768376
2022;Auvergne-Rhône-Alpes;73;FRK2773145D073117;;Pas de changement notable;PLAGE CAMPING FERRAND;73145;LEPIN LE LAC;01/01/1996;Lac;5,79816036961;45,54188254259
2022;Auvergne-Rhône-Alpes;73;FRK2773145D073120;;Pas de changement notable;PLAGE DU CURTELET;73145;LEPIN LE LAC;15/06/2010;Lac;5,77980718804;45,54256350851
2022;Auvergne-Rhône-Alpes;73;FRK2773145D073125;;Pas de changement notable;PLAGE BASE DE LOISIRS DE LEPIN;73145;LEPIN LE LAC;01/01/1991;Lac;5,77651009218;45,54304150973
2022;Auvergne-Rhône-Alpes;73;FRK2773146D073165;;Pas de changement notable;PLAN DEAU DU PETIT LAC NORD;73146;LESCHERAINES;01/01/1991;Lac;6,11072802702;45,70829029399
2022;Auvergne-Rhône-Alpes;73;FRK2773150D073235;;Pas de changement notable;PLAN DEAU BASE DE LOISIRS DES ILES;73150;PLAGNE TARENTAISE;01/01/1991;Lac;6,69228075785;45,56372671229
2022;Auvergne-Rhône-Alpes;73;FRK2773151D073237;;Pas de changement notable;PLAN DEAU DE SAINT ANDRE LES MARCHES;73151;PORTE DE SAVOIE;20/06/2010;Lac;5,98786143678;45,49470692052
2022;Auvergne-Rhône-Alpes;73;FRK2773180D073065;;Pas de changement notable;PLAN DEAU DE LESPACE SPORTS ET NATURE DU FIER;73180;MOTZ;01/01/1991;Lac;5,83089880084;45,93384527903
2022;Auvergne-Rhône-Alpes;73;FRK2773184D073085;;Pas de changement notable;PLAGE DU CAMPING DE LAMBROISIERE;73184;NANCES;01/01/1991;Lac;5,79688517271;45,57202700619
2022;Auvergne-Rhône-Alpes;73;FRK2773184D073090;;Pas de changement notable;PLAGE DE LA CRIQUE;73184;NANCES;01/01/1991;Lac;5,80051819128;45,57334215671
2022;Auvergne-Rhône-Alpes;73;FRK2773191D073145;;Pas de changement notable;PLAGE BON VENT;73191;NOVALAISE;01/01/1991;Lac;5,79642776385;45,56473996966
2022;Auvergne-Rhône-Alpes;73;FRK2773191D073150;;Pas de changement notable;PLAGE PRE DARGENT;73191;NOVALAISE;01/01/1991;Lac;5,79528760048;45,56782285996
2022;Auvergne-Rhône-Alpes;73;FRK2773219D073130;;Pas de changement notable;PLAGE BASE DE LOISIRS DU SOUGEY;73219;SAINT ALBAN DE MONTBEL;01/01/1991;Lac;5,79599675783;45,55695671232
2022;Auvergne-Rhône-Alpes;73;FRK2773219D073135;;Pas de changement notable;PLAGE CAMPING BELLEVUE;73219;SAINT ALBAN DE MONTBEL;01/01/1991;Lac;5,79355848102;45,55463862678
2022;Auvergne-Rhône-Alpes;73;FRK2773219D073140;;Pas de changement notable;PLAGE SAINT ALBAN;73219;SAINT ALBAN DE MONTBEL;01/01/1991;Lac;5,79672081727;45,56190341438
2022;Auvergne-Rhône-Alpes;73;FRK2773220D073226;;Pas de changement notable;PLAN DEAU DES HURTIERES;73220;SAINT ALBAN D HURTIERES;01/01/1998;Lac;6,28792259934;45,48180041532
2022;Auvergne-Rhône-Alpes;73;FRK2773241D073230;;Pas de changement notable;PLAN DEAU NO2 SAINTE HELENE SUR ISERE;73241;SAINTE HELENE SUR ISERE;20/06/2010;Lac;6,30314784374;45,61430710822
2022;Auvergne-Rhône-Alpes;73;FRK2773245D073080;;Pas de changement notable;PLAN DEAU ST JEAN DE CHEVELU;73245;SAINT JEAN DE CHEVELU;01/01/1991;Lac;5,82552773438;45,69474630612
2022;Auvergne-Rhône-Alpes;73;FRK2773270D073180;;Pas de changement notable;PLAN DEAU DE CAROUGE;73270;SAINT PIERRE D ALBIGNY;01/01/1991;Lac;6,16572064015;45,55691502733
2022;Auvergne-Rhône-Alpes;73;FRK2773278D073225;;Pas de changement notable;PLAN DEAU DU LAC BLEU;73278;SAINT REMY DE MAURIENNE;01/01/1991;Lac;6,26988048310;45,39278137038
2022;Auvergne-Rhône-Alpes;73;FRK2773286D073066;;Pas de changement notable;PLAN DEAU DE SERRIERES EN CHAUTAGNE;73286;SERRIERES EN CHAUTAGNE;01/01/1991;Lac;5,84205421979;45,88050117327
2022;Auvergne-Rhône-Alpes;73;FRK2773300D073040;;Pas de changement notable;PLAGE DU LIDO;73300;TRESSERVE;01/01/1991;Lac;5,89317902645;45,66901478027
2022;Auvergne-Rhône-Alpes;73;FRK2773320D073230;;Pas de changement notable;PLAN DEAU DES OUDINS;73320;VILLARGONDRAN;01/01/2001;Lac;6,38780309596;45,25461763753
2022;Auvergne-Rhône-Alpes;73;FRK2773327D073070;;Pas de changement notable;PLAN DEAU LETANG BLEU;73327;VIONS;01/01/1991;Lac;5,79981855597;45,83128541469
2022;Auvergne-Rhône-Alpes;73;FRK2773328D073046;;Pas de changement notable;PLAGE DES MOTTETS;73328;VIVIERS DU LAC;01/01/1991;Lac;5,89012729935;45,65044970026
2022;Auvergne-Rhône-Alpes;74;FRK2874010D074212;;Pas de changement notable;ANNECY  IMPERIAL;74010;ANNECY;01/01/1991;Lac;6,14322985878;45,90238154932
2022;Auvergne-Rhône-Alpes;74;FRK2874010D074220;;Pas de changement notable;ANNECY-LE-VIEUX  ALBIGNY;74010;ANNECY;01/01/1991;Lac;6,14754441070;45,90424415519
2022;Auvergne-Rhône-Alpes;74;FRK2874010D074320;;Pas de changement notable;ANNECY  LES MARQUISATS;74010;ANNECY;01/01/1991;Lac;6,13731819927;45,89286684431
2022;Auvergne-Rhône-Alpes;74;FRK2874013D074045;;Pas de changement notable;ANTHY  SECHEX;74013;ANTHY SUR LEMAN;01/01/1991;Lac;6,40465984774;46,35159982064
2022;Auvergne-Rhône-Alpes;74;FRK2874013D074050;;Pas de changement notable;ANTHY RECORTS -  MUNICIPALE;74013;ANTHY SUR LEMAN;01/01/1991;Lac;6,42171455197;46,35975968226
2022;Auvergne-Rhône-Alpes;74;FRK2874013D074060;;Pas de changement notable;ANTHY CHAMP DE LEAU;74013;ANTHY SUR LEMAN;01/01/1991;Lac;6,44249817628;46,36378468463
2022;Auvergne-Rhône-Alpes;74;FRK2874042D074610;;Pas de changement notable;BONNEVILLE  MOTTE LONGUE;74042;BONNEVILLE;01/01/1999;Lac;6,41942435997;46,06815016225
2022;Auvergne-Rhône-Alpes;74;FRK2874063D074640;;Site nouvellement identifié;CHATEL LAC DE VONNES;74063;CHATEL;04/07/2022;Lac;6,84121628358;46,25644458054
2022;Auvergne-Rhône-Alpes;74;FRK2874070D074010;;Pas de changement notable;CHENS-SUR-LEMAN  TOUGUES;74070;CHENS SUR LEMAN;01/01/1991;Lac;6,25623171465;46,32391622523
2022;Auvergne-Rhône-Alpes;74;FRK2874070D074011;;Pas de changement notable;CHENS-SUR-LEMAN  BEAUREGARD;74070;CHENS SUR LEMAN;01/07/2011;Lac;6,26248147588;46,32946028274
2022;Auvergne-Rhône-Alpes;74;FRK2874104D074280;;Pas de changement notable;DOUSSARD  MUNICIPALE;74104;DOUSSARD;01/01/1991;Lac;6,21872657883;45,79311758763
2022;Auvergne-Rhône-Alpes;74;FRK2874108D074290;;Pas de changement notable;DUINGT  MUNICIPALE;74108;DUINGT;01/01/1991;Lac;6,19515091801;45,82807948695
2022;Auvergne-Rhône-Alpes;74;FRK2874119D074090;;Pas de changement notable;EVIAN  CENTRE NAUTIQUE;74119;EVIAN LES BAINS;01/01/1991;Lac;6,58118570185;46,40071424732
2022;Auvergne-Rhône-Alpes;74;FRK2874121D074030;;Pas de changement notable;EXCENEVEX  MUNICIPALE;74121;EXCENEVEX;01/01/1991;Lac;6,35946364861;46,34962434177
2022;Auvergne-Rhône-Alpes;74;FRK2874121D074035;;Pas de changement notable;EXCENEVEX  ROVOREE;74121;EXCENEVEX;02/07/2017;Lac;6,34943628799;46,36758457298
2022;Auvergne-Rhône-Alpes;74;FRK2874134D074600;;Pas de changement notable;LES GETS  MUNICIPALE;74134;GETS;01/01/1996;Lac;6,67265053485;46,15296241715
2022;Auvergne-Rhône-Alpes;74;FRK2874154D074110;;Pas de changement notable;LUGRIN  TOURRONDE;74154;LUGRIN;06/07/2014;Lac;6,65152864535;46,40553303524
2022;Auvergne-Rhône-Alpes;74;FRK2874154D074120;;Pas de changement notable;LUGRIN  VINDRY;74154;LUGRIN;06/07/2014;Lac;6,66784887862;46,40483814088
2022;Auvergne-Rhône-Alpes;74;FRK2874163D074041;;Pas de changement notable;MARGENCEL  REDON;74163;MARGENCEL;01/01/2002;Lac;6,40078676343;46,35022830984
2022;Auvergne-Rhône-Alpes;74;FRK2874172D074125;;Pas de changement notable;MAXILLY-SUR-LEMAN  BOIS DU BAL;74172;MAXILLY SUR LEMAN;02/07/2017;Lac;6,63331567265;46,40520418665
2022;Auvergne-Rhône-Alpes;74;FRK2874172D074130;;Pas de changement notable;MAXILLY-SUR-LEMAN PETITE RIVE;74172;MAXILLY SUR LEMAN;06/07/2014;Lac;6,61980242815;46,40382198232
2022;Auvergne-Rhône-Alpes;74;FRK2874175D074092;;Pas de changement notable;MEILLERIE LOCUM;74175;MEILLERIE;04/07/2016;Lac;6,75707056756;46,40270936775
2022;Auvergne-Rhône-Alpes;74;FRK2874175D074095;;Pas de changement notable;MEILLERIE  MUNICIPALE;74175;MEILLERIE;01/01/1996;Lac;6,71594630996;46,40789681646
2022;Auvergne-Rhône-Alpes;74;FRK2874176D074250;;Pas de changement notable;MENTHON  MUNICIPALE;74176;MENTHON SAINT BERNARD;01/01/1991;Lac;6,18603665096;45,86334968167
2022;Auvergne-Rhône-Alpes;74;FRK2874180D074012;;Pas de changement notable;MESSERY  LA POINTE;74180;MESSERY;01/07/2011;Lac;6,27692397157;46,34923369401
