Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Date du prélèvement;"Résultats ""entérocoques intestinaux""";"Résultats ""Escherichia coli""";Statut du prélèvement
2020;Nouvelle-Aquitaine;019;FRI2119034D019040;2020-06-23;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119034D019040;2020-07-06;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119034D019040;2020-07-29;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119034D019040;2020-08-10;94;30;
2020;Nouvelle-Aquitaine;019;FRI2119034D019040;2020-08-24;77;177;
2020;Nouvelle-Aquitaine;019;FRI2119037D019051;2020-06-22;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119037D019051;2020-07-06;46;15;
2020;Nouvelle-Aquitaine;019;FRI2119037D019051;2020-07-27;15;77;
2020;Nouvelle-Aquitaine;019;FRI2119037D019051;2020-08-10;30;15;
2020;Nouvelle-Aquitaine;019;FRI2119039D019052;2020-06-24;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119039D019052;2020-07-06;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119039D019052;2020-07-28;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119039D019052;2020-08-11;15;46;
2020;Nouvelle-Aquitaine;019;FRI2119039D019052;2020-08-25;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119051D019055;2020-06-24;125;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119051D019055;2020-07-06;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119051D019055;2020-07-27;15;30;
2020;Nouvelle-Aquitaine;019;FRI2119051D019055;2020-08-10;45;30;
2020;Nouvelle-Aquitaine;019;FRI2119051D019055;2020-08-25;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119056D019051;2020-06-24;15;25;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119056D019051;2020-07-08;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119056D019051;2020-07-28;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119056D019051;2020-08-11;15;30;
2020;Nouvelle-Aquitaine;019;FRI2119056D019051;2020-08-25;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119073D019065;2020-06-22;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119073D019065;2020-07-06;30;15;
2020;Nouvelle-Aquitaine;019;FRI2119073D019065;2020-07-20;30;30;
2020;Nouvelle-Aquitaine;019;FRI2119073D019065;2020-08-03;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119073D019065;2020-08-17;30;15;
2020;Nouvelle-Aquitaine;019;FRI2119075D019070;2020-06-24;15;25;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119075D019070;2020-07-06;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119075D019070;2020-07-28;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119075D019070;2020-08-11;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119075D019070;2020-08-25;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119080D019075;2020-07-06;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119080D019075;2020-07-28;15;720;
2020;Nouvelle-Aquitaine;019;FRI2119080D019075;2020-08-10;77;77;
2020;Nouvelle-Aquitaine;019;FRI2119080D019075;2020-08-24;15;30;
2020;Nouvelle-Aquitaine;019;FRI2119106D019085;2020-06-23;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119106D019085;2020-07-06;30;15;
2020;Nouvelle-Aquitaine;019;FRI2119106D019085;2020-07-27;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119106D019085;2020-08-10;15;30;
2020;Nouvelle-Aquitaine;019;FRI2119106D019085;2020-08-24;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119113D019100;2020-06-22;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119113D019100;2020-07-06;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119113D019100;2020-07-28;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119113D019100;2020-08-10;161;15;
2020;Nouvelle-Aquitaine;019;FRI2119113D019100;2020-08-24;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119117D019105;2020-06-22;61;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119117D019105;2020-07-08;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119117D019105;2020-07-29;30;15;
2020;Nouvelle-Aquitaine;019;FRI2119117D019105;2020-08-11;126;15;
2020;Nouvelle-Aquitaine;019;FRI2119117D019105;2020-08-24;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119125D019110;2020-06-24;110;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119125D019110;2020-07-06;30;15;
2020;Nouvelle-Aquitaine;019;FRI2119125D019110;2020-07-28;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119125D019110;2020-08-11;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119125D019110;2020-08-25;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119125D019115;2020-06-24;30;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119125D019115;2020-07-06;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119125D019115;2020-07-28;15;94;
2020;Nouvelle-Aquitaine;019;FRI2119125D019115;2020-08-11;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119125D019115;2020-08-25;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119129D019120;2020-06-22;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119129D019120;2020-07-06;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119129D019120;2020-07-20;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119129D019120;2020-08-03;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119129D019120;2020-08-17;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119137D019135;2020-06-24;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119137D019135;2020-07-06;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119137D019135;2020-07-27;94;15;
2020;Nouvelle-Aquitaine;019;FRI2119137D019135;2020-08-10;489;15;
2020;Nouvelle-Aquitaine;019;FRI2119148D019140;2020-06-22;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119148D019140;2020-07-06;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119148D019140;2020-07-20;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119148D019140;2020-08-03;46;15;
2020;Nouvelle-Aquitaine;019;FRI2119148D019140;2020-08-17;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119174D019090;2020-06-24;15;30;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119174D019090;2020-07-06;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119174D019090;2020-07-27;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119174D019090;2020-08-10;30;30;
2020;Nouvelle-Aquitaine;019;FRI2119174D019090;2020-08-24;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119240D019190;2020-06-22;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119240D019190;2020-07-06;15;46;
2020;Nouvelle-Aquitaine;019;FRI2119240D019190;2020-07-27;15;177;
2020;Nouvelle-Aquitaine;019;FRI2119240D019190;2020-08-10;15;77;
2020;Nouvelle-Aquitaine;019;FRI2119240D019190;2020-08-25;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119252D019200;2020-06-22;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119252D019200;2020-07-06;94;15;
2020;Nouvelle-Aquitaine;019;FRI2119252D019200;2020-07-28;30;15;
2020;Nouvelle-Aquitaine;019;FRI2119252D019200;2020-08-10;144;46;
2020;Nouvelle-Aquitaine;019;FRI2119252D019200;2020-08-24;61;30;
2020;Nouvelle-Aquitaine;019;FRI2119255D019210;2020-06-22;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119255D019210;2020-07-06;15;30;
2020;Nouvelle-Aquitaine;019;FRI2119255D019210;2020-07-27;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119255D019210;2020-08-10;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119258D019215;2020-06-23;161;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119258D019215;2020-07-06;15;30;
2020;Nouvelle-Aquitaine;019;FRI2119258D019215;2020-07-27;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119258D019215;2020-08-10;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119258D019215;2020-08-24;77;15;
2020;Nouvelle-Aquitaine;019;FRI2119261D019220;2020-06-22;15;77;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119261D019220;2020-07-06;144;15;
2020;Nouvelle-Aquitaine;019;FRI2119261D019220;2020-07-20;30;15;
2020;Nouvelle-Aquitaine;019;FRI2119261D019220;2020-08-03;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119264D019225;2020-06-23;61;110;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119264D019225;2020-07-06;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119264D019225;2020-07-27;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119264D019225;2020-08-10;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119264D019225;2020-08-24;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119265D019235;2020-06-22;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119265D019235;2020-07-06;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119265D019235;2020-07-28;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119265D019235;2020-08-12;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119269D019240;2020-06-22;30;270;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119269D019240;2020-07-06;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119269D019240;2020-07-20;15;45;
2020;Nouvelle-Aquitaine;019;FRI2119269D019240;2020-08-03;15;30;
2020;Nouvelle-Aquitaine;019;FRI2119269D019240;2020-08-17;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119275D019250;2020-07-06;15;234;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119275D019250;2020-07-28;253;61;
2020;Nouvelle-Aquitaine;019;FRI2119275D019250;2020-08-10;77;127;
2020;Nouvelle-Aquitaine;019;FRI2119275D019250;2020-08-24;144;15;
2020;Nouvelle-Aquitaine;019;FRI2119284D019255;2020-06-29;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119284D019255;2020-07-13;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119284D019255;2020-07-28;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119284D019255;2020-08-12;93;15;
2020;Nouvelle-Aquitaine;019;FRI2119285D019260;2020-06-22;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;019;FRI2119285D019260;2020-07-06;15;77;
2020;Nouvelle-Aquitaine;019;FRI2119285D019260;2020-07-27;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119285D019260;2020-08-10;15;15;
2020;Nouvelle-Aquitaine;019;FRI2119285D019260;2020-08-25;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223004D023016;2020-06-17;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;023;FRI2223004D023016;2020-07-06;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223004D023016;2020-07-21;215;46;
2020;Nouvelle-Aquitaine;023;FRI2223004D023016;2020-08-05;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223004D023016;2020-08-18;46;15;
2020;Nouvelle-Aquitaine;023;FRI2223013D023035;2020-06-16;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;023;FRI2223013D023035;2020-07-08;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223013D023035;2020-07-20;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223013D023035;2020-08-04;93;30;
2020;Nouvelle-Aquitaine;023;FRI2223013D023035;2020-08-17;46;77;
2020;Nouvelle-Aquitaine;023;FRI2223029D023020;2020-06-17;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;023;FRI2223029D023020;2020-07-06;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223029D023020;2020-07-21;46;15;
2020;Nouvelle-Aquitaine;023;FRI2223029D023020;2020-08-05;77;30;
2020;Nouvelle-Aquitaine;023;FRI2223029D023020;2020-08-18;77;15;
2020;Nouvelle-Aquitaine;023;FRI2223048D023055;2020-06-16;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;023;FRI2223048D023055;2020-07-08;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223048D023055;2020-07-20;15;77;
2020;Nouvelle-Aquitaine;023;FRI2223048D023055;2020-08-04;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223048D023055;2020-08-17;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223056D023070;2020-06-15;30;77;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;023;FRI2223056D023070;2020-07-07;15;45;
2020;Nouvelle-Aquitaine;023;FRI2223056D023070;2020-07-22;426;15;
2020;Nouvelle-Aquitaine;023;FRI2223056D023070;2020-08-03;15;46;
2020;Nouvelle-Aquitaine;023;FRI2223056D023070;2020-08-19;15;61;
2020;Nouvelle-Aquitaine;023;FRI2223057D023060;2020-06-17;15;46;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;023;FRI2223057D023060;2020-07-06;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223057D023060;2020-07-21;30;30;
2020;Nouvelle-Aquitaine;023;FRI2223057D023060;2020-08-05;30;15;
2020;Nouvelle-Aquitaine;023;FRI2223057D023060;2020-08-18;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223061D023050;2020-06-16;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;023;FRI2223061D023050;2020-07-08;15;30;
2020;Nouvelle-Aquitaine;023;FRI2223061D023050;2020-07-20;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223061D023050;2020-08-04;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223061D023050;2020-08-17;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223096D023091;2020-06-15;46;61;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;023;FRI2223096D023091;2020-07-07;143;77;
2020;Nouvelle-Aquitaine;023;FRI2223096D023091;2020-07-22;15;46;
2020;Nouvelle-Aquitaine;023;FRI2223096D023091;2020-08-03;46;232;
2020;Nouvelle-Aquitaine;023;FRI2223096D023091;2020-08-19;61;94;
2020;Nouvelle-Aquitaine;023;FRI2223101D023010;2020-06-17;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;023;FRI2223101D023010;2020-07-06;30;15;
2020;Nouvelle-Aquitaine;023;FRI2223101D023010;2020-07-21;30;30;
2020;Nouvelle-Aquitaine;023;FRI2223101D023010;2020-08-05;30;15;
2020;Nouvelle-Aquitaine;023;FRI2223101D023010;2020-08-18;15;46;
2020;Nouvelle-Aquitaine;023;FRI2223165D023120;2020-06-15;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;023;FRI2223165D023120;2020-07-07;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223165D023120;2020-07-22;251;110;
2020;Nouvelle-Aquitaine;023;FRI2223165D023120;2020-08-03;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223165D023120;2020-08-19;15;30;
2020;Nouvelle-Aquitaine;023;FRI2223165D023140;2020-06-15;15;30;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;023;FRI2223165D023140;2020-07-07;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223165D023140;2020-07-22;30;15;
2020;Nouvelle-Aquitaine;023;FRI2223165D023140;2020-08-03;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223165D023140;2020-08-19;46;30;
2020;Nouvelle-Aquitaine;023;FRI2223212D023145;2020-06-15;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;023;FRI2223212D023145;2020-07-07;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223212D023145;2020-07-22;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223212D023145;2020-08-03;15;15;
2020;Nouvelle-Aquitaine;023;FRI2223212D023145;2020-08-19;30;15;
2020;Nouvelle-Aquitaine;023;FRI2223224D023150;2020-06-16;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;023;FRI2223224D023150;2020-07-08;796;15;prélèvement réalisé pendant une pollution à court terme
2020;Nouvelle-Aquitaine;023;FRI2223224D023150;2020-07-16;93;461;
2020;Nouvelle-Aquitaine;023;FRI2223224D023150;2020-07-20;15;46;
2020;Nouvelle-Aquitaine;023;FRI2223224D023150;2020-08-04;161;30;
2020;Nouvelle-Aquitaine;023;FRI2223224D023150;2020-08-17;195;15;
2020;Nouvelle-Aquitaine;024;FRI1124005D024851;2020-06-12;15;30;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;024;FRI1124005D024851;2020-07-06;77;125;
2020;Nouvelle-Aquitaine;024;FRI1124005D024851;2020-07-27;46;15;
2020;Nouvelle-Aquitaine;024;FRI1124005D024851;2020-08-17;15;15;
2020;Nouvelle-Aquitaine;024;FRI1124008D024001;2020-06-16;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;024;FRI1124008D024001;2020-07-07;15;15;
2020;Nouvelle-Aquitaine;024;FRI1124008D024001;2020-07-21;30;15;
2020;Nouvelle-Aquitaine;024;FRI1124008D024001;2020-08-18;15;15;
2020;Nouvelle-Aquitaine;024;FRI1124008D024001;2020-08-25;15;15;
2020;Nouvelle-Aquitaine;024;FRI1124028D024008;2020-06-22;15;30;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;024;FRI1124028D024008;2020-07-07;15;61;
2020;Nouvelle-Aquitaine;024;FRI1124028D024008;2020-07-20;15;46;
2020;Nouvelle-Aquitaine;024;FRI1124028D024008;2020-08-03;46;15;
2020;Nouvelle-Aquitaine;024;FRI1124037D024037;2020-06-22;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;024;FRI1124037D024037;2020-07-06;15;15;
2020;Nouvelle-Aquitaine;024;FRI1124037D024037;2020-07-20;30;30;
2020;Nouvelle-Aquitaine;024;FRI1124037D024037;2020-08-03;15;15;
2020;Nouvelle-Aquitaine;024;FRI1124037D024037;2020-08-19;15;15;
2020;Nouvelle-Aquitaine;024;FRI1124037D024037;2020-08-20;15;15;
2020;Nouvelle-Aquitaine;024;FRI1124043D024010;2020-06-22;15;61;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;024;FRI1124043D024010;2020-07-20;15;94;
2020;Nouvelle-Aquitaine;024;FRI1124043D024010;2020-08-03;77;46;
2020;Nouvelle-Aquitaine;024;FRI1124043D024010;2020-08-17;127;307;
2020;Nouvelle-Aquitaine;024;FRI1124064D024001;2020-06-15;92;215;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;024;FRI1124064D024001;2020-06-30;46;94;
2020;Nouvelle-Aquitaine;024;FRI1124064D024001;2020-07-28;292;1160;
2020;Nouvelle-Aquitaine;024;FRI1124064D024001;2020-08-18;332;197;
2020;Nouvelle-Aquitaine;024;FRI1124068D024845;2020-06-12;15;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;024;FRI1124068D024845;2020-07-02;30;94;
2020;Nouvelle-Aquitaine;024;FRI1124068D024845;2020-07-27;61;15;
2020;Nouvelle-Aquitaine;024;FRI1124068D024845;2020-08-17;46;46;
2020;Nouvelle-Aquitaine;024;FRI1124070D024012;2020-06-10;15;270;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;024;FRI1124070D024012;2020-07-07;30;76;
2020;Nouvelle-Aquitaine;024;FRI1124070D024012;2020-07-21;46;94;
2020;Nouvelle-Aquitaine;024;FRI1124070D024012;2020-08-03;15;15;
2020;Nouvelle-Aquitaine;024;FRI1124082D024810;2020-06-13;15;61;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;024;FRI1124082D024810;2020-07-03;30;46;
2020;Nouvelle-Aquitaine;024;FRI1124082D024810;2020-07-27;30;109;
2020;Nouvelle-Aquitaine;024;FRI1124082D024810;2020-08-24;30;30;
2020;Nouvelle-Aquitaine;024;FRI1124083D024015;2020-06-16;15;61;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;024;FRI1124083D024015;2020-07-06;15;46;
2020;Nouvelle-Aquitaine;024;FRI1124083D024015;2020-07-21;15;15;
2020;Nouvelle-Aquitaine;024;FRI1124083D024015;2020-07-27;15;15;
2020;Nouvelle-Aquitaine;024;FRI1124083D024015;2020-08-19;15;15;
2020;Nouvelle-Aquitaine;024;FRI1124086D024827;2020-06-14;30;15;prélèvement de pré-saison
2020;Nouvelle-Aquitaine;024;FRI1124086D024827;2020-07-03;77;94;
2020;Nouvelle-Aquitaine;024;FRI1124086D024827;2020-07-27;15;127;
2020;Nouvelle-Aquitaine;024;FRI1124086D024827;2020-08-17;126;160;
