Saison balnéaire;Région;Département;Origine eau;Code unique d'identification du site de baignade;Classement;Statut relatif à la mise en œuvre du contrôle sanitaire;Statut relatif au calendrier d'échantillonnage;Contrainte géographique;Lien vers le document de synthèse du profil de baignade
2022;Auvergne-Rhône-Alpes;38;Eau douce;FRK2438203D038030;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002885&codeDept=038
2022;Auvergne-Rhône-Alpes;38;Eau douce;FRK2438231D038400;Non classé;Site concerné par un gap dans la mise en oeuvre du contrôle sanitaire;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002908&codeDept=038
2022;Auvergne-Rhône-Alpes;38;Eau douce;FRK2438256D038005;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002901&codeDept=038
2022;Auvergne-Rhône-Alpes;38;Eau douce;FRK2438292D038002;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002903&codeDept=038
2022;Auvergne-Rhône-Alpes;38;Eau douce;FRK2438292D038003;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002902&codeDept=038
2022;Auvergne-Rhône-Alpes;38;Eau douce;FRK2438304D038004;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002887&codeDept=038
2022;Auvergne-Rhône-Alpes;38;Eau douce;FRK2438314D038240;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002888&codeDept=038
2022;Auvergne-Rhône-Alpes;38;Eau douce;FRK2438343D038080;Excellent;Site concerné par un gap dans la mise en oeuvre du contrôle sanitaire;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002904&codeDept=038
2022;Auvergne-Rhône-Alpes;38;Eau douce;FRK2438347D038090;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002889&codeDept=038
2022;Auvergne-Rhône-Alpes;38;Eau douce;FRK2438449D038120;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002905&codeDept=038
2022;Auvergne-Rhône-Alpes;38;Eau douce;FRK2438453D038270;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002891&codeDept=038
2022;Auvergne-Rhône-Alpes;38;Eau douce;FRK2438462D038040;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002892&codeDept=038
2022;Auvergne-Rhône-Alpes;38;Eau douce;FRK2438503D038060;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002893&codeDept=038
2022;Auvergne-Rhône-Alpes;38;Eau douce;FRK2438518D038160;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002896&codeDept=038
2022;Auvergne-Rhône-Alpes;38;Eau douce;FRK2438532D038170;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002907&codeDept=038
2022;Auvergne-Rhône-Alpes;38;Eau douce;FRK2438538D038180;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002897&codeDept=038
2022;Auvergne-Rhône-Alpes;42;Eau douce;FRK2542159D042020;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001175&codeDept=042
2022;Auvergne-Rhône-Alpes;42;Eau douce;FRK2542204D042030;Non classé;Site concerné par un gap dans la mise en oeuvre du contrôle sanitaire;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001176&codeDept=042
2022;Auvergne-Rhône-Alpes;42;Eau douce;FRK2542218D042061;Excellent;Site concerné par un gap dans la mise en oeuvre du contrôle sanitaire;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001184&codeDept=042
2022;Auvergne-Rhône-Alpes;42;Eau douce;FRK2542268D042045;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001182&codeDept=042
2022;Auvergne-Rhône-Alpes;42;Eau douce;FRK2542270D042050;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001187&codeDept=042
2022;Auvergne-Rhône-Alpes;42;Eau douce;FRK2542287D042065;Excellent;Site nouvellement identifié;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001189&codeDept=042
2022;Auvergne-Rhône-Alpes;42;Eau douce;FRK2542318D042075;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001177&codeDept=042
2022;Auvergne-Rhône-Alpes;42;Eau douce;FRK2542332D042081;Excellent;Site concerné par un gap dans la mise en oeuvre du contrôle sanitaire;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001183&codeDept=042
2022;Auvergne-Rhône-Alpes;43;Eau douce;FRK1343012D043133;Insuffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002054&codeDept=043
2022;Auvergne-Rhône-Alpes;43;Eau douce;FRK1343037D043100;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001587&codeDept=043
2022;Auvergne-Rhône-Alpes;43;Eau douce;FRK1343048D043055;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001574&codeDept=043
2022;Auvergne-Rhône-Alpes;43;Eau douce;FRK1343051D043140;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001604&codeDept=043
2022;Auvergne-Rhône-Alpes;43;Eau douce;FRK1343052D043060;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001575&codeDept=043
2022;Auvergne-Rhône-Alpes;43;Eau douce;FRK1343070D043080;Non classé;Site concerné par un changement de qualité d'eau;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001577&codeDept=043
2022;Auvergne-Rhône-Alpes;43;Eau douce;FRK1343101D043026;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002264&codeDept=043
2022;Auvergne-Rhône-Alpes;43;Eau douce;FRK1343112D043510;Non classé;Site concerné par un changement de qualité d'eau;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001606&codeDept=043
2022;Auvergne-Rhône-Alpes;43;Eau douce;FRK1343114D043600;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002055&codeDept=043
2022;Auvergne-Rhône-Alpes;43;Eau douce;FRK1343118D043076;Non classé;Site concerné par un changement de qualité d'eau;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002241&codeDept=043
2022;Auvergne-Rhône-Alpes;43;Eau douce;FRK1343135D043125;Non classé;Site contrôlé sur toute la période d'évaluation;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001594&codeDept=043
2022;Auvergne-Rhône-Alpes;43;Eau douce;FRK1343136D043110;Non classé;Site concerné par un changement de qualité d'eau;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001595&codeDept=043
2022;Auvergne-Rhône-Alpes;43;Eau douce;FRK1343155D043105;Non classé;Site concerné par un changement de qualité d'eau;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001580&codeDept=043
2022;Auvergne-Rhône-Alpes;43;Eau douce;FRK1343262D043065;Non classé;Site concerné par un changement de qualité d'eau;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001582&codeDept=043
2022;Auvergne-Rhône-Alpes;43;Eau douce;FRK1343264D043070;Non classé;Site concerné par un changement de qualité d'eau;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001583&codeDept=043
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463003D063005;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004059&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463015D063020;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004050&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463026D063030;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004032&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463038D063040;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004036&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463055D063045;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004055&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463072D063065;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004051&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463077D063050;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004037&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463093D063070;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004056&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463124D063100;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004033&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463132D063110;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004030&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463187D063115;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004043&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463189D063117;Excellent;Site concerné par un gap dans la mise en oeuvre du contrôle sanitaire;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004057&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463192D063120;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004040&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463228D063130;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004044&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463228D063135;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004075&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463246D063138;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004034&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463247D063060;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004039&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463319D063160;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004031&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463338D063170;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004046&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463354D063180;Excellent;Site concerné par un gap dans la mise en oeuvre du contrôle sanitaire;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004047&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463363D063140;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004048&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463393D063190;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004052&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463393D063195;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004053&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463401D063240;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004080&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463416D063250;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004081&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463419D063200;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004049&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463430D063001;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=006437&codeDept=063
2022;Auvergne-Rhône-Alpes;63;Eau douce;FRK1463448D063220;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=004041&codeDept=063
2022;Auvergne-Rhône-Alpes;69;Eau douce;FRK2669009D069070;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000964&codeDept=069
2022;Auvergne-Rhône-Alpes;69;Eau douce;FRK2669064D069044;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000482&codeDept=069
2022;Auvergne-Rhône-Alpes;69;Eau douce;FRK2669070D069006;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000505&codeDept=069
2022;Auvergne-Rhône-Alpes;69;Eau douce;FRK2669256D069020;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000488&codeDept=069
2022;Auvergne-Rhône-Alpes;69;Eau douce;FRK2669256D069022;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000490&codeDept=069
2022;Auvergne-Rhône-Alpes;69;Eau douce;FRK2669256D069023;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000491&codeDept=069
2022;Auvergne-Rhône-Alpes;69;Eau douce;FRK2669256D069026;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000494&codeDept=069
2022;Auvergne-Rhône-Alpes;69;Eau douce;FRK2669264D069010;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000498&codeDept=069
2022;Auvergne-Rhône-Alpes;73;Eau douce;FRK2773001D073095;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=003674&codeDept=073
2022;Auvergne-Rhône-Alpes;73;Eau douce;FRK2773001D073100;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=003675&codeDept=073
2022;Auvergne-Rhône-Alpes;73;Eau douce;FRK2773001D073105;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=003676&codeDept=073
2022;Auvergne-Rhône-Alpes;73;Eau douce;FRK2773008D073025;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=003677&codeDept=073
2022;Auvergne-Rhône-Alpes;73;Eau douce;FRK2773008D073026;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=003678&codeDept=073
2022;Auvergne-Rhône-Alpes;73;Eau douce;FRK2773008D073035;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=003679&codeDept=073
2022;Auvergne-Rhône-Alpes;73;Eau douce;FRK2773040D073235;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=003724&codeDept=073
2022;Auvergne-Rhône-Alpes;73;Eau douce;FRK2773051D073050;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=003681&codeDept=073
2022;Auvergne-Rhône-Alpes;73;Eau douce;FRK2773051D073055;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=003682&codeDept=073
2022;Auvergne-Rhône-Alpes;73;Eau douce;FRK2773055D073245;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=003711&codeDept=073
2022;Auvergne-Rhône-Alpes;73;Eau douce;FRK2773059D073020;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=003683&codeDept=073
